,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,significant,p_val_adj_plot,gene,cluster
1670,1.90E-58,0.697047371,0.444,0.379,3.90E-54,Yes,3.90E-54,AT5G19990,"8, 9, 10, 11, 12, 13, 18"
1671,2.21E-58,0.797933342,0.356,0.275,4.53E-54,Yes,4.53E-54,AT2G15910,"8, 9, 10, 11, 12, 13"
1672,2.32E-58,0.753375387,0.367,0.283,4.76E-54,Yes,4.76E-54,AT3G02190,"0, 9, 10, 12, 13"
1673,2.41E-58,0.807025895,0.325,0.243,4.95E-54,Yes,4.95E-54,AT1G24350,"0, 6, 9, 10, 12, 13"
1674,2.58E-58,0.603667883,0.517,0.445,5.31E-54,Yes,5.31E-54,AT2G43090,"8, 9, 10, 13"
1675,2.59E-58,0.694995937,0.435,0.361,5.32E-54,Yes,5.32E-54,AT3G46060,"9, 10, 11, 13, 16, 18"
1676,3.81E-58,0.625587058,0.581,0.51,7.83E-54,Yes,7.83E-54,AT4G18730,"4, 5, 8, 9, 10, 11, 12, 13"
1677,3.84E-58,0.843162824,0.345,0.264,7.88E-54,Yes,7.88E-54,AT1G72750,"8, 9, 10, 12, 13, 17"
1678,4.86E-58,1.10888712,0.254,0.174,9.98E-54,Yes,9.98E-54,AT2G41945,"9, 11, 12, 13"
1679,5.25E-58,0.94036408,0.29,0.209,1.08E-53,Yes,1.08E-53,AT5G64840,"11, 12, 13"
1680,6.52E-58,-0.920739414,0.191,0.288,1.34E-53,Yes,1.34E-53,AT5G48530,0
1681,6.85E-58,0.756304405,0.351,0.266,1.41E-53,Yes,1.41E-53,AT1G27000,"6, 7, 8, 9, 10, 11, 13, 18"
1682,7.22E-58,0.698416555,0.467,0.392,1.48E-53,Yes,1.48E-53,AT3G47370,"9, 10, 11, 12, 13"
1683,7.88E-58,0.660864372,0.361,0.279,1.62E-53,Yes,1.62E-53,AT4G22750,"3, 6, 8, 9, 11, 12, 13, 14, 15, 18"
1684,8.03E-58,-0.52594876,0.337,0.453,1.65E-53,Yes,1.65E-53,AT5G59540,"0, 2, 3, 7, 14"
1685,1.05E-57,0.628150685,0.533,0.472,2.15E-53,Yes,2.15E-53,AT5G15320,"7, 9, 10, 12, 13"
1686,1.06E-57,-0.783568526,0.187,0.282,2.17E-53,Yes,2.17E-53,AT5G63770,"0, 7"
1687,1.06E-57,-0.750503206,0.225,0.32,2.17E-53,Yes,2.17E-53,AT5G37770,"1, 4, 15, 16, 17, 18"
1688,1.54E-57,0.703980469,0.351,0.267,3.16E-53,Yes,3.16E-53,AT3G21865,"6, 7, 9, 11, 13, 14, 18"
1689,2.09E-57,-0.587259803,0.377,0.478,4.30E-53,Yes,4.30E-53,AT1G43670,"1, 3, 4, 5"
1690,2.18E-57,-0.456282316,0.503,0.587,4.48E-53,No,4.48E-53,AT4G35450,"1, 4, 5"
1691,2.96E-57,0.268618659,0.85,0.807,6.08E-53,No,6.08E-53,ATCG00280,"3, 6, 8, 10, 14"
1692,3.08E-57,0.890465017,0.298,0.214,6.34E-53,Yes,6.34E-53,AT5G53330,"0, 6, 8, 9, 10, 13"
1693,3.50E-57,0.996689275,0.314,0.231,7.18E-53,Yes,7.18E-53,AT3G03920,"4, 7, 8, 9, 11, 13, 17, 18"
1694,3.82E-57,0.942772154,0.276,0.193,7.84E-53,Yes,7.84E-53,AT3G53670,"6, 7, 9, 11, 12, 13, 18"
1695,4.39E-57,-0.534922188,0.284,0.387,9.02E-53,Yes,9.02E-53,AT3G63190,"1, 2, 4, 5"
1696,4.83E-57,0.835549796,0.323,0.243,9.92E-53,Yes,9.92E-53,AT1G54210,"8, 9, 10, 11, 12, 13, 18"
1697,5.65E-57,-0.689362475,0.165,0.259,1.16E-52,Yes,1.16E-52,AT5G27670,"4, 7, 15, 16, 17, 18"
1698,5.81E-57,-0.48849774,0.418,0.525,1.19E-52,No,1.19E-52,AT5G13100,"0, 2, 3, 5, 7, 17"
1699,7.46E-57,0.595272206,0.534,0.479,1.53E-52,Yes,1.53E-52,AT4G38800,"8, 9, 10, 11, 12, 13"
1700,8.06E-57,0.518283056,0.527,0.451,1.66E-52,Yes,1.66E-52,AT4G23850,"0, 6, 9, 10"
1701,8.35E-57,0.442938359,0.599,0.536,1.72E-52,No,1.72E-52,AT3G48990,"0, 7, 9, 10, 12"
1702,8.46E-57,1.049924567,0.299,0.221,1.74E-52,Yes,1.74E-52,AT1G43710,"8, 11, 12, 13, 18"
1703,8.49E-57,0.770930481,0.414,0.329,1.74E-52,Yes,1.74E-52,AT2G30110,"0, 6, 9, 10, 12"
1704,1.09E-56,0.727182542,0.429,0.356,2.25E-52,Yes,2.25E-52,AT1G29040,"8, 9, 10, 11, 12, 13"
1705,1.68E-56,0.597731777,0.499,0.439,3.46E-52,Yes,3.46E-52,AT3G58500,"8, 9, 11, 13, 18"
1706,1.79E-56,0.650876051,0.451,0.382,3.67E-52,Yes,3.67E-52,AT2G23070,"8, 9, 10, 11, 12, 13"
1707,2.46E-56,-0.49267182,0.788,0.833,5.05E-52,No,5.05E-52,AT2G23810,"3, 6, 7, 9, 14"
1708,2.55E-56,0.506418768,0.466,0.388,5.25E-52,Yes,5.25E-52,AT5G59420,"0, 8, 9, 10, 13, 18"
1709,2.92E-56,0.950191677,0.321,0.239,5.99E-52,Yes,5.99E-52,AT3G13460,"6, 8, 9, 10, 13, 17, 18"
1710,3.45E-56,-1.058811997,0.162,0.25,7.09E-52,Yes,7.09E-52,AT5G67210,"0, 2"
1711,3.87E-56,-0.260714333,0.351,0.467,7.94E-52,No,7.94E-52,AT4G34050,"1, 4, 7, 9, 17"
1712,4.18E-56,0.730431134,0.457,0.386,8.59E-52,Yes,8.59E-52,AT4G17900,"7, 9, 10, 12, 13, 17"
1713,4.21E-56,0.476766686,0.979,0.956,8.66E-52,No,8.66E-52,AT1G29920,"1, 4, 5, 8, 11, 12, 13"
1714,4.24E-56,-0.649914352,0.165,0.258,8.72E-52,Yes,8.72E-52,AT5G11150,"4, 5, 7, 18"
1715,5.63E-56,0.357944325,0.675,0.631,1.16E-51,No,1.16E-51,AT5G48810,"1, 7, 9, 11, 12, 13, 16, 18"
1716,6.41E-56,0.291604599,0.321,0.218,1.32E-51,No,1.32E-51,AT1G74360,"0, 6, 10, 14"
1717,8.10E-56,1.045048423,0.319,0.242,1.66E-51,Yes,1.66E-51,AT2G16070,"8, 9, 11, 12, 13"
1718,1.01E-55,0.921850817,0.32,0.24,2.08E-51,Yes,2.08E-51,AT4G26110,"8, 9, 11, 12, 13"
1719,1.04E-55,0.641410359,0.521,0.46,2.14E-51,Yes,2.14E-51,AT2G42310,"7, 8, 9, 10, 11, 13, 15, 16, 18"
1720,1.30E-55,0.768589875,0.347,0.267,2.67E-51,Yes,2.67E-51,AT3G22320,"7, 9, 11, 12, 13, 15, 18"
1721,1.33E-55,1.032210358,0.308,0.23,2.73E-51,Yes,2.73E-51,AT1G03140,"8, 9, 11, 13, 18"
1722,1.39E-55,-0.324330822,0.983,0.988,2.85E-51,No,2.85E-51,AT2G34420,"1, 4, 5, 8, 11, 13"
1723,1.52E-55,0.97361288,0.299,0.219,3.12E-51,Yes,3.12E-51,AT4G31980,"9, 10, 13, 17"
1724,2.17E-55,0.792444766,0.367,0.291,4.46E-51,Yes,4.46E-51,AT2G26430,"8, 9, 11, 12, 13, 18"
1725,2.35E-55,0.568139028,0.413,0.334,4.82E-51,Yes,4.82E-51,AT4G24520,"6, 8, 9, 13, 14, 18"
1726,2.42E-55,0.644848284,0.348,0.259,4.97E-51,Yes,4.97E-51,AT3G13110,"0, 7, 10, 12, 15, 16, 18"
1727,2.49E-55,-0.658166669,0.16,0.252,5.11E-51,Yes,5.11E-51,AT4G26370,"4, 5"
1728,2.68E-55,-0.620677104,0.261,0.366,5.50E-51,Yes,5.50E-51,AT5G61380,"2, 3, 7, 15, 16"
1729,2.81E-55,0.932558518,0.298,0.218,5.76E-51,Yes,5.76E-51,AT2G38710,"8, 9, 11, 12, 13, 16, 18"
1730,3.03E-55,-0.601655603,0.823,0.874,6.22E-51,Yes,6.22E-51,AT1G59870,"0, 3, 6, 14"
1731,3.73E-55,0.66750732,0.417,0.339,7.67E-51,Yes,7.67E-51,AT1G53750,"0, 9, 10, 13"
1732,4.24E-55,0.60997682,0.446,0.359,8.72E-51,Yes,8.72E-51,AT4G32480,"7, 9, 11, 12, 16, 17, 18"
1733,5.93E-55,0.848351326,0.308,0.226,1.22E-50,Yes,1.22E-50,AT3G51000,"8, 9, 11, 13, 18"
1734,6.49E-55,-0.656381952,0.172,0.264,1.33E-50,Yes,1.33E-50,AT4G24972,"2, 4, 5, 7"
1735,7.89E-55,-0.645850071,0.178,0.271,1.62E-50,Yes,1.62E-50,AT5G65310,"2, 4, 5, 7"
1736,8.84E-55,0.451141639,0.604,0.56,1.82E-50,No,1.82E-50,AT1G16810,"8, 9, 11, 12, 13, 18"
1737,9.89E-55,0.99787474,0.35,0.275,2.03E-50,Yes,2.03E-50,AT3G11450,"6, 8, 9, 11, 13, 18"
1738,1.15E-54,-0.707124663,0.173,0.264,2.35E-50,Yes,2.35E-50,AT5G17230,"4, 5"
1739,1.32E-54,-0.633486393,0.34,0.443,2.71E-50,Yes,2.71E-50,AT3G04630,"0, 2"
1740,1.38E-54,0.899234811,0.277,0.198,2.84E-50,Yes,2.84E-50,AT1G64280,"6, 9, 10, 11, 12, 13"
1741,1.49E-54,0.71882508,0.395,0.321,3.06E-50,Yes,3.06E-50,AT1G61620,"8, 9, 11, 12, 13, 18"
1742,1.74E-54,0.718267065,0.28,0.196,3.56E-50,Yes,3.56E-50,AT1G71100,"6, 9, 10, 15, 16"
1743,1.95E-54,-0.481252309,0.226,0.327,4.00E-50,No,4.00E-50,AT5G03050,"2, 4, 5"
1744,2.09E-54,0.843723685,0.346,0.269,4.30E-50,Yes,4.30E-50,AT2G02050,"9, 10, 11, 12, 13"
1745,2.58E-54,0.783416997,0.363,0.28,5.29E-50,Yes,5.29E-50,AT5G13800,"0, 6, 10, 11, 12, 13"
1746,2.62E-54,0.587522119,0.25,0.167,5.37E-50,Yes,5.37E-50,AT2G46620,"9, 17"
1747,3.88E-54,-0.658318824,0.205,0.302,7.97E-50,Yes,7.97E-50,AT2G47070,"2, 3, 7, 16"
1748,3.88E-54,0.874159988,0.291,0.211,7.98E-50,Yes,7.98E-50,AT5G22950,"8, 9, 10, 11, 12, 13, 18"
1749,4.05E-54,0.517806673,0.331,0.249,8.31E-50,Yes,8.31E-50,AT5G27430,"6, 9, 10, 13, 14, 15"
1750,4.58E-54,0.605208371,0.253,0.167,9.41E-50,Yes,9.41E-50,AT4G13110,"9, 10, 12, 16, 18"
1751,4.82E-54,-0.926720425,0.268,0.361,9.90E-50,Yes,9.90E-50,AT3G16530,"0, 3, 6, 14"
1752,5.01E-54,0.853789221,0.373,0.297,1.03E-49,Yes,1.03E-49,AT1G32310,"8, 9, 10, 11, 12, 13"
1753,7.09E-54,-0.5613517,0.201,0.299,1.46E-49,Yes,1.46E-49,AT1G18170,"1, 2, 4, 5, 11"
1754,7.82E-54,-0.454681674,0.51,0.58,1.61E-49,No,1.61E-49,AT5G40950,"1, 4, 5"
1755,7.95E-54,0.65657677,0.608,0.555,1.63E-49,Yes,1.63E-49,AT2G21330,"1, 4, 5, 8, 11, 13"
1756,8.72E-54,0.814685677,0.303,0.223,1.79E-49,Yes,1.79E-49,AT5G46750,"6, 8, 9, 10, 11, 13"
1757,1.13E-53,0.804448042,0.276,0.197,2.32E-49,Yes,2.32E-49,AT1G20770,"9, 10, 11, 12, 13"
1758,1.21E-53,-0.665733943,0.377,0.48,2.48E-49,Yes,2.48E-49,AT2G20230,"1, 3, 14, 15"
1759,1.40E-53,0.63801746,0.489,0.426,2.87E-49,Yes,2.87E-49,AT5G35590,"8, 9, 11, 13, 16, 17"
1760,1.50E-53,0.836318496,0.343,0.266,3.09E-49,Yes,3.09E-49,AT1G10630,"9, 10, 13"
1761,1.70E-53,0.686871722,0.446,0.375,3.50E-49,Yes,3.50E-49,AT5G38470,"8, 9, 10, 13, 16, 18"
1762,1.73E-53,1.093154097,0.318,0.245,3.54E-49,Yes,3.54E-49,AT4G31310,"11, 12, 13"
1763,2.09E-53,0.874565219,0.297,0.217,4.30E-49,Yes,4.30E-49,AT1G47830,"9, 10, 13, 17, 18"
1764,2.24E-53,0.970314271,0.263,0.186,4.61E-49,Yes,4.61E-49,AT5G66160,"9, 11, 12, 13, 17, 18"
1765,2.43E-53,-0.304280763,0.928,0.938,5.00E-49,No,5.00E-49,AT5G10695,"0, 2, 9, 10, 12, 17"
1766,2.79E-53,-0.718935105,0.186,0.277,5.73E-49,Yes,5.73E-49,AT3G53730,"0, 2, 7, 10, 17"
1767,3.20E-53,-0.405294125,0.475,0.567,6.57E-49,No,6.57E-49,AT1G29390,"1, 4, 5, 11"
1768,3.64E-53,0.591464809,0.496,0.434,7.47E-49,Yes,7.47E-49,AT5G39510,"0, 9, 10, 13, 16, 18"
1769,3.68E-53,-0.544634024,0.235,0.332,7.57E-49,Yes,7.57E-49,AT1G04420,"1, 4, 5, 11"
1770,3.84E-53,-0.500282657,0.333,0.436,7.90E-49,Yes,7.90E-49,AT3G09860,"1, 4, 5, 11"
1771,4.18E-53,-0.471911994,0.35,0.446,8.59E-49,No,8.59E-49,AT4G26555,"1, 4, 5"
1772,5.46E-53,0.521855677,0.592,0.524,1.12E-48,Yes,1.12E-48,AT2G33120,"0, 2, 9, 10, 17"
1773,8.57E-53,0.570070103,0.3,0.213,1.76E-48,Yes,1.76E-48,AT3G48310,"0, 3, 6, 8, 10, 12, 14"
1774,8.78E-53,0.524131681,0.302,0.212,1.80E-48,Yes,1.80E-48,AT3G09010,"0, 6, 9, 10"
1775,8.89E-53,0.680233113,0.299,0.212,1.83E-48,Yes,1.83E-48,AT1G14370,"0, 6, 9, 10, 12"
1776,9.94E-53,0.3609133,0.669,0.584,2.04E-48,No,2.04E-48,AT5G54165,"0, 2, 9, 10, 12, 16, 17"
1777,1.23E-52,-1.072928013,0.208,0.295,2.53E-48,Yes,2.53E-48,AT1G79410,"0, 3, 14"
1778,1.28E-52,0.70502874,0.546,0.494,2.64E-48,Yes,2.64E-48,AT2G15580,"1, 11, 12, 13, 18"
1779,1.44E-52,0.662819882,0.323,0.239,2.96E-48,Yes,2.96E-48,AT2G36580,"0, 6, 9, 10, 17"
1780,1.72E-52,-0.442569401,0.35,0.452,3.53E-48,No,3.53E-48,AT4G09650,"1, 4, 5, 11"
1781,1.79E-52,-0.357236499,0.905,0.907,3.69E-48,No,3.69E-48,AT1G29910,"1, 4, 5, 11"
1782,1.89E-52,-0.504196712,0.279,0.379,3.87E-48,Yes,3.87E-48,PDH-E1 BETA,"1, 4, 5"
1783,2.50E-52,-0.410366801,0.44,0.547,5.14E-48,No,5.14E-48,AT4G37300,"1, 4, 7, 8, 11, 16"
1784,2.90E-52,1.031839923,0.276,0.202,5.96E-48,Yes,5.96E-48,AT4G29960,"6, 9, 11, 12, 13, 18"
1785,2.91E-52,0.599556356,0.321,0.243,5.98E-48,Yes,5.98E-48,AT3G22290,"6, 9, 11, 12, 13, 14, 18"
1786,3.02E-52,0.336775297,0.691,0.646,6.21E-48,No,6.21E-48,AT1G51200,"7, 9, 10, 13, 16, 18"
1787,4.67E-52,0.759176247,0.299,0.218,9.59E-48,Yes,9.59E-48,AT3G49601,"6, 8, 9, 10, 16, 18"
1788,5.25E-52,0.768029648,0.261,0.181,1.08E-47,Yes,1.08E-47,AT5G13070,"9, 10, 12, 13, 18"
1789,5.72E-52,0.732471305,0.26,0.181,1.17E-47,Yes,1.17E-47,AT3G59500,"9, 10, 11, 12, 13"
1790,5.80E-52,0.416652108,0.45,0.375,1.19E-47,No,1.19E-47,AT4G30260,"3, 6, 9, 10, 12, 14, 18"
1791,5.90E-52,-0.659382096,0.18,0.271,1.21E-47,Yes,1.21E-47,AT2G17695,"1, 4, 5, 11"
1792,6.36E-52,-0.584392644,0.402,0.497,1.31E-47,Yes,1.31E-47,AT5G63320,"2, 3, 4, 5, 6, 17"
1793,8.25E-52,-0.621769048,0.238,0.334,1.69E-47,Yes,1.69E-47,AT1G61340,"4, 5, 7, 16, 17, 18"
1794,8.28E-52,0.557092658,0.535,0.48,1.70E-47,Yes,1.70E-47,AT5G20650,"6, 9, 10, 11, 12, 13, 14, 18"
1795,9.10E-52,0.853679196,0.358,0.283,1.87E-47,Yes,1.87E-47,AT1G22450,"7, 8, 9, 11, 13"
1796,9.28E-52,0.565767244,0.532,0.482,1.91E-47,Yes,1.91E-47,AT5G53310,"9, 11, 12, 13"
1797,1.04E-51,0.65542199,0.49,0.425,2.14E-47,Yes,2.14E-47,AT1G11840,"7, 8, 11, 13, 15, 16, 18"
1798,1.52E-51,-0.548808173,0.615,0.67,3.13E-47,Yes,3.13E-47,AT3G50950,"0, 2, 3"
1799,2.64E-51,-0.422997096,0.361,0.466,5.42E-47,No,5.42E-47,AT3G17930,"1, 4, 5, 11"
1800,3.18E-51,-0.684891688,0.197,0.289,6.54E-47,Yes,6.54E-47,AT1G51110,"1, 4, 5"
1801,3.24E-51,0.665885739,0.459,0.397,6.66E-47,Yes,6.66E-47,AT4G14716,"8, 9, 10, 11, 12, 13, 18"
1802,3.67E-51,0.294397049,0.775,0.71,7.54E-47,No,7.54E-47,AT1G30230,"4, 5, 9, 11, 13, 18"
1803,4.03E-51,-0.877110518,0.168,0.251,8.27E-47,Yes,8.27E-47,AT1G06760,"1, 4, 17"
1804,4.28E-51,0.778015903,0.364,0.29,8.79E-47,Yes,8.79E-47,AT2G05840,"8, 9, 10, 11, 13"
1805,4.39E-51,-0.386464489,0.523,0.6,9.02E-47,No,9.02E-47,AT3G63410,"1, 4, 5"
1806,5.63E-51,-0.341890105,0.549,0.638,1.16E-46,No,1.16E-46,AT3G56940,"1, 4, 5, 11"
1807,6.64E-51,-0.522224711,0.306,0.41,1.36E-46,Yes,1.36E-46,AT5G35170,"0, 2, 3"
1808,7.64E-51,0.710659241,0.45,0.38,1.57E-46,Yes,1.57E-46,AT2G05940,"0, 6, 9, 10, 12, 16, 17"
1809,8.13E-51,-0.669822922,0.418,0.517,1.67E-46,Yes,1.67E-46,AT4G00300,"3, 6, 14"
1810,8.76E-51,-0.600093643,0.172,0.262,1.80E-46,Yes,1.80E-46,AT1G08540,"1, 4, 5"
1811,9.16E-51,-0.670544377,0.292,0.392,1.88E-46,Yes,1.88E-46,AT3G20500,"0, 2, 3, 6, 14"
1812,1.08E-50,0.253027395,0.369,0.277,2.22E-46,No,2.22E-46,AT2G41475,"3, 6, 7, 10, 12, 18"
1813,1.10E-50,0.759059689,0.425,0.363,2.26E-46,Yes,2.26E-46,PUR ALPHA-1,"1, 7, 8, 9, 11, 12, 13"
1814,1.13E-50,0.330980177,0.673,0.642,2.33E-46,No,2.33E-46,AT4G17170,"9, 10, 12, 13, 18"
1815,1.15E-50,0.608597944,0.505,0.446,2.36E-46,Yes,2.36E-46,AT5G47435,"1, 8, 11, 12, 13"
1816,1.38E-50,-0.853408478,0.227,0.322,2.84E-46,Yes,2.84E-46,AT1G76670,"0, 3, 6, 15"
1817,1.47E-50,-0.611681355,0.184,0.274,3.03E-46,Yes,3.03E-46,AT3G48590,"4, 5"
1818,1.51E-50,0.492894413,0.35,0.272,3.11E-46,No,3.11E-46,AT5G34850,"6, 7, 8, 11, 13, 14"
1819,1.72E-50,0.85757194,0.25,0.173,3.53E-46,Yes,3.53E-46,AT5G23090,"9, 11, 12, 13"
1820,1.76E-50,0.852310299,0.265,0.188,3.61E-46,Yes,3.61E-46,AT3G50550,"9, 10, 12, 13, 16, 18"
1821,2.27E-50,-0.484157966,0.257,0.354,4.67E-46,No,4.67E-46,AT1G55480,"1, 4, 5"
1822,2.85E-50,0.864502006,0.362,0.291,5.85E-46,Yes,5.85E-46,AT5G12240,"8, 9, 11, 12, 13"
1823,3.09E-50,-0.402703008,0.706,0.745,6.35E-46,No,6.35E-46,ATCG00740,"1, 14"
1824,3.33E-50,0.990611459,0.307,0.234,6.85E-46,Yes,6.85E-46,AT5G63150,"9, 10, 11, 12, 13"
1825,3.50E-50,-0.556222329,0.674,0.751,7.19E-46,Yes,7.19E-46,AT1G03220,"0, 3, 6, 10, 14"
1826,3.72E-50,0.571285681,0.366,0.275,7.64E-46,Yes,7.64E-46,AT5G07440,"0, 9, 10, 16, 18"
1827,3.86E-50,0.627988198,0.381,0.305,7.94E-46,Yes,7.94E-46,AT3G52120,"6, 9, 10, 12, 16"
1828,4.72E-50,-0.584124102,0.261,0.358,9.69E-46,Yes,9.69E-46,AT2G15830,"2, 9, 18"
1829,5.29E-50,0.864605483,0.304,0.23,1.09E-45,Yes,1.09E-45,AT5G51880,"8, 9, 11, 12, 13"
1830,5.56E-50,-0.366779546,0.537,0.618,1.14E-45,No,1.14E-45,AT4G25080,"1, 4, 5, 11"
1831,6.36E-50,0.388469955,0.724,0.682,1.31E-45,No,1.31E-45,AT2G41420,"0, 7, 9, 10, 16"
1832,8.18E-50,-0.413842939,0.346,0.447,1.68E-45,No,1.68E-45,AT3G12345,"1, 4, 5, 11"
1833,8.62E-50,0.523918609,0.582,0.54,1.77E-45,Yes,1.77E-45,AT1G49240,"7, 9, 10, 13, 16, 17, 18"
1834,8.98E-50,0.365996035,0.634,0.598,1.85E-45,No,1.85E-45,AT4G38920,"8, 11, 12, 13, 14, 18"
1835,9.33E-50,0.775413341,0.421,0.355,1.92E-45,Yes,1.92E-45,AT1G53580,"7, 11, 12, 16, 18"
1836,1.07E-49,0.776641604,0.264,0.186,2.19E-45,Yes,2.19E-45,AT3G15260,"9, 10, 11, 12, 13"
1837,1.44E-49,0.289152335,0.62,0.534,2.95E-45,No,2.95E-45,AT1G55920,"0, 7, 10, 12, 16, 17, 18"
1838,1.47E-49,-0.668957063,0.264,0.366,3.03E-45,Yes,3.03E-45,AT1G24140,"0, 2, 3, 6, 9, 17"
1839,1.64E-49,-0.698924184,0.181,0.27,3.36E-45,Yes,3.36E-45,AT5G47040,2
1840,1.83E-49,0.547801462,0.569,0.526,3.77E-45,Yes,3.77E-45,AT4G13615,"0, 9, 10, 13, 18"
1841,2.04E-49,0.750522013,0.301,0.222,4.19E-45,Yes,4.19E-45,AT1G06530,"6, 8, 9, 10, 15, 16, 18"
1842,2.59E-49,0.854319185,0.33,0.257,5.32E-45,Yes,5.32E-45,AT5G23290,"8, 9, 10, 11, 12, 13"
1843,2.63E-49,0.666845749,0.266,0.188,5.40E-45,Yes,5.40E-45,AT1G68000,"9, 10, 13"
1844,3.07E-49,0.886744518,0.3,0.224,6.31E-45,Yes,6.31E-45,AT1G11475,"7, 9, 11, 13, 16, 18"
1845,3.67E-49,-0.568958537,0.204,0.294,7.54E-45,Yes,7.54E-45,AT2G35260,"1, 4, 5, 8, 11"
1846,3.70E-49,-0.84284411,0.18,0.268,7.61E-45,Yes,7.61E-45,AT4G24230,"0, 7"
1847,4.15E-49,0.67710029,0.478,0.415,8.52E-45,Yes,8.52E-45,AT2G34585,"10, 11, 12, 13, 18"
1848,5.23E-49,-0.372848193,0.26,0.359,1.08E-44,No,1.08E-44,AT5G08050,"1, 4, 5, 11"
1849,6.06E-49,0.76794756,0.416,0.35,1.24E-44,Yes,1.24E-44,AT3G55460,"6, 8, 9, 11, 13, 18"
1850,6.49E-49,0.321884289,0.724,0.683,1.33E-44,No,1.33E-44,AT5G64350,"1, 11, 13, 15, 16, 18"
1851,7.19E-49,-0.455020645,0.826,0.876,1.48E-44,No,1.48E-44,AT3G25760,"0, 2, 3, 10, 12"
1852,8.19E-49,0.570379888,0.546,0.499,1.68E-44,Yes,1.68E-44,AT5G54760,"9, 10, 13"
1853,1.01E-48,-0.500639679,0.215,0.307,2.07E-44,Yes,2.07E-44,AT5G58250,"1, 4, 5, 8, 11"
1854,1.03E-48,0.462132396,0.357,0.279,2.12E-44,No,2.12E-44,AT4G07390,"3, 6, 9, 11, 13, 14, 16, 18"
1855,1.20E-48,0.840718414,0.324,0.251,2.46E-44,Yes,2.46E-44,AT1G29990,"8, 9, 11, 12, 13, 17"
1856,1.30E-48,0.550295838,0.262,0.18,2.68E-44,Yes,2.68E-44,AT5G24810,"0, 9, 10"
1857,1.42E-48,0.899863453,0.26,0.185,2.91E-44,Yes,2.91E-44,AT5G20620,"9, 10, 11, 13, 18"
1858,1.61E-48,0.555509436,0.524,0.467,3.31E-44,Yes,3.31E-44,AT5G18800,"7, 8, 9, 11, 13, 15, 18"
1859,2.04E-48,0.801489224,0.344,0.27,4.18E-44,Yes,4.18E-44,AT1G08570,"7, 9, 11, 12, 13, 16, 17, 18"
1860,2.27E-48,-0.551902967,0.215,0.306,4.67E-44,Yes,4.67E-44,AT3G09210,"1, 4, 5, 11"
1861,2.46E-48,0.556656889,0.317,0.231,5.05E-44,Yes,5.05E-44,AT5G57035,"0, 6, 9, 10"
1862,2.50E-48,0.933962527,0.27,0.196,5.14E-44,Yes,5.14E-44,AT3G59380,"9, 11, 12, 13"
1863,2.62E-48,0.409646344,0.613,0.568,5.38E-44,No,5.38E-44,AT4G33510,"0, 10, 13"
1864,2.99E-48,0.707358361,0.409,0.339,6.15E-44,Yes,6.15E-44,AT3G26510,"11, 12, 13, 17"
1865,3.36E-48,-0.65255354,0.352,0.454,6.90E-44,Yes,6.90E-44,AT1G15690,"3, 6, 15"
1866,3.69E-48,-0.463356223,0.329,0.425,7.58E-44,No,7.58E-44,AT1G02160,"1, 2, 5"
1867,3.75E-48,-0.468577362,0.227,0.322,7.71E-44,No,7.71E-44,AT3G26710,"1, 4, 5"
1868,3.84E-48,0.94126251,0.378,0.309,7.90E-44,Yes,7.90E-44,AT4G39980,"7, 10, 11, 13, 16"
1869,4.10E-48,-0.458229009,0.315,0.412,8.42E-44,No,8.42E-44,AT4G01690,"1, 4, 5"
1870,4.22E-48,1.160520084,0.255,0.184,8.67E-44,Yes,8.67E-44,AT1G10700,"7, 9, 10, 13"
1871,4.39E-48,0.617375512,0.544,0.493,9.01E-44,Yes,9.01E-44,AT5G03345,"8, 9, 10, 11, 12, 13"
1872,4.92E-48,0.69093099,0.472,0.407,1.01E-43,Yes,1.01E-43,AT3G47800,"3, 6, 10"
1873,5.26E-48,0.518062628,0.495,0.44,1.08E-43,Yes,1.08E-43,AT1G79010,"7, 9, 10, 11, 12, 13, 18"
1874,5.48E-48,-0.262881719,0.844,0.882,1.12E-43,No,1.12E-43,AT4G36500,"0, 2, 10, 12"
1875,6.91E-48,0.26013481,0.807,0.746,1.42E-43,No,1.42E-43,AT5G41700,"1, 8, 11, 12, 13, 18"
1876,6.93E-48,0.85143914,0.293,0.22,1.42E-43,Yes,1.42E-43,AT5G37055,"8, 9, 10, 11, 12, 13"
1877,7.63E-48,0.78533772,0.308,0.234,1.57E-43,Yes,1.57E-43,AT1G15350,"8, 10, 11, 12, 13"
1878,7.72E-48,0.813522275,0.366,0.299,1.59E-43,Yes,1.59E-43,AT3G11530,"6, 8, 9, 10, 11, 12, 13, 15, 18"
1879,7.79E-48,-0.432100341,0.314,0.413,1.60E-43,No,1.60E-43,AT3G53470,"1, 2, 4, 5"
1880,8.62E-48,0.690504562,0.393,0.324,1.77E-43,Yes,1.77E-43,AT1G23260,"9, 10, 11, 13, 18"
1881,8.95E-48,-0.639952287,0.542,0.637,1.84E-43,Yes,1.84E-43,AT3G14660,"0, 6, 7, 14"
1882,9.67E-48,-0.574231023,0.177,0.265,1.99E-43,Yes,1.99E-43,AT2G47260,"0, 2, 7, 16, 18"
1883,1.01E-47,-0.625800112,0.352,0.453,2.09E-43,Yes,2.09E-43,AT5G47910,"0, 3, 14"
